Opinion,Question,Answer,Sentiment,Confusion,Urgency,CourseType,forum_post_id,course_display_name,forum_uid,created_at,post_type,anonymous,anonymous_to_peers,up_count,comment_thread_id,reads
1,1,0,4,2.5,2.5,Education,52362b0a97adf90e0000001b,Education/EDUC115N/How_to_Learn_Math,3B0D6273313CC414438354985A10B815,15-09-2013 21:47,CommentThread,FALSE,FALSE,0,None,6
1,0,0,3.5,4,3,Education,51f1a19d29836b0a00000048,Education/EDUC115N/How_to_Learn_Math,A6A06E9E12A1B754955EE93B7F4B5C85,25-07-2013 22:07,CommentThread,FALSE,FALSE,0,None,34
1,0,0,5,3.5,2.5,Education,51fdbf882c9f280a00000040,Education/EDUC115N/How_to_Learn_Math,2E00AA17441D9A6BE4515E1CAF445C4D,04-08-2013 02:42,Comment,FALSE,FALSE,0,51fd89812c9f281200000025,9
1,0,0,4.5,4,2.5,Education,51e485f02862790a000002b3,Education/EDUC115N/How_to_Learn_Math,1F5454C8B0B224ED2A8A9A72016874AF,15-07-2013 23:29,Comment,FALSE,FALSE,0,51e483f12862790e000002d7,25
1,0,0,5,2.5,2.5,Education,520518496ca0be0a00000019,Education/EDUC115N/How_to_Learn_Math,186935015D0BB87FC68BDA35E4AFA7F3,09-08-2013 16:26,CommentThread,FALSE,FALSE,0,None,5
1,1,0,2.5,4,3,Education,51eeb5564620911600000020,Education/EDUC115N/How_to_Learn_Math,ED3BA986E4F95D0F8BB66C8BFD90FDFC,23-07-2013 16:54,CommentThread,FALSE,FALSE,0,None,26
1,0,0,2,4,3.5,Education,51edc69393d2250a00000079,Education/EDUC115N/How_to_Learn_Math,F3862599E84C1EF2F23BE3D53BA13C99,22-07-2013 23:56,CommentThread,FALSE,FALSE,0,None,9
1,1,0,2.5,3.5,3,Education,5236215bcb19951600000020,Education/EDUC115N/How_to_Learn_Math,EEF3E84D08561794D5FCEF79C3D23EA4,15-09-2013 21:06,Comment,FALSE,FALSE,0,523615accb1995120000001a,10
1,0,0,5,3,3,Education,52320d55df73aa1100000017,Education/EDUC115N/How_to_Learn_Math,D61110D354E811F9C387016AAC76FE13,12-09-2013 18:52,CommentThread,FALSE,FALSE,0,None,4
1,0,0,3.5,4.5,2,Education,51e564b1e339d712000000d5,Education/EDUC115N/How_to_Learn_Math,EFB0494F9834E38291D9954F3C113205,16-07-2013 15:20,CommentThread,FALSE,FALSE,1,None,47
1,0,0,6,3.5,3.5,Education,51e48abb2862791600000364,Education/EDUC115N/How_to_Learn_Math,4120A0AA23DFD37DD634B4C12552081E,15-07-2013 23:50,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,6,4,3,Education,51f3171f5678df0e00000056,Education/EDUC115N/How_to_Learn_Math,569AC656008AFC69B845F86B6DA8E26A,27-07-2013 00:41,Comment,FALSE,FALSE,0,51e4ac7b2862790e000003f6,107
1,0,0,4.5,3.5,3,Education,5205c2666ca0be1200000065,Education/EDUC115N/How_to_Learn_Math,94DECDFC5A58723DCE5E41A7A9C2F300,10-08-2013 04:32,CommentThread,FALSE,FALSE,0,None,3
1,0,0,4,3.5,2,Education,522afad0339fc20e00000022,Education/EDUC115N/How_to_Learn_Math,E2924E75675AEA6CFC0F2BF7DC37556F,07-09-2013 10:07,CommentThread,FALSE,FALSE,1,None,1
1,0,0,6,3.5,2.5,Education,520b0c07d227f91600000074,Education/EDUC115N/How_to_Learn_Math,B822F31DD2A6A17498AF2D3F7420C7A7,14-08-2013 04:48,CommentThread,FALSE,FALSE,0,None,5
0,1,0,4,4.5,2.5,Education,520cd67bdf41371600000046,Education/EDUC115N/How_to_Learn_Math,B5604A0E0A66E17FEF914999D2A86D61,15-08-2013 13:24,CommentThread,FALSE,FALSE,0,None,27
1,1,0,4,4,4,Education,5203db8b61cbf51600000032,Education/EDUC115N/How_to_Learn_Math,0DD42D906600E21886F8DA2716951704,08-08-2013 17:55,CommentThread,FALSE,FALSE,0,None,3
1,0,1,4,4,2,Education,524359f536d2db1200000062,Education/EDUC115N/How_to_Learn_Math,2BF99A274FFFBA4667288319E9A3D946,25-09-2013 21:47,CommentThread,FALSE,FALSE,0,None,1
1,0,0,5,2,3.5,Education,523635e697adf9160000001f,Education/EDUC115N/How_to_Learn_Math,D010F0450C7748894C10A788CA1DDBC5,15-09-2013 22:34,CommentThread,FALSE,FALSE,0,None,15
1,0,0,4.5,3.5,3,Education,51f1c28e29836b1600000049,Education/EDUC115N/How_to_Learn_Math,541541F09D8C4FE0B275270DB470A140,26-07-2013 00:27,CommentThread,FALSE,FALSE,0,None,11
1,0,0,4,3.5,2,Education,51ffeab9bd1a0516000000c6,Education/EDUC115N/How_to_Learn_Math,DDAF47E045CD3DAED6F0692499892835,05-08-2013 18:11,CommentThread,FALSE,FALSE,0,None,5
1,1,0,4.5,2.5,4,Education,51eeb2b44620910e00000023,Education/EDUC115N/How_to_Learn_Math,71C312A2FFB7C530A2D3E5410C57DB96,23-07-2013 16:43,Comment,FALSE,FALSE,0,51ee966d4620911600000004,21
1,0,0,4.5,3.5,2,Education,5208564e0757f1120000001f,Education/EDUC115N/How_to_Learn_Math,865E2DBC258ADFD241D70B06CEC829F9,12-08-2013 03:28,Comment,FALSE,FALSE,0,520851ae508b3c1200000050,4
0,0,1,4,4,3,Education,5212d264c260ce160000002e,Education/EDUC115N/How_to_Learn_Math,C8893835C176CA5472E96F7BD0EE7168,20-08-2013 02:20,Comment,FALSE,FALSE,1,51f95042775ca4110000002e,84
1,0,0,4,3,4,Education,51e62749a335690e0000005b,Education/EDUC115N/How_to_Learn_Math,CB9845461F18C394829783E704DDAC1F,17-07-2013 05:10,Comment,FALSE,FALSE,0,51e39a8ebf19510a00000040,1117
1,0,0,5.5,3.5,2.5,Education,51fd36897e2c520a00000076,Education/EDUC115N/How_to_Learn_Math,A87B53109646F1AF0D69AD2DE7C907D1,03-08-2013 16:57,CommentThread,FALSE,FALSE,0,None,4
1,0,0,4.5,2.5,3,Education,520e7328d3941a160000005a,Education/EDUC115N/How_to_Learn_Math,875A2DAB7BF0E46C97118596E5013A80,16-08-2013 18:44,CommentThread,FALSE,FALSE,1,None,62
1,0,0,4,2,3,Education,51e4ba442862791200000465,Education/EDUC115N/How_to_Learn_Math,802DB694A9222808FCDE326E2754F02C,16-07-2013 03:13,Comment,FALSE,FALSE,0,51e4b6b72862791200000443,26
1,0,0,5.5,2.5,3.5,Education,520ff1de67a0ef1200000059,Education/EDUC115N/How_to_Learn_Math,932759B08150E142107B50B5CD62B41F,17-08-2013 21:57,Comment,FALSE,FALSE,0,520feb05b2c4e61600000022,7
1,0,0,3.5,3.5,2,Education,5234c06132de1e0a00000025,Education/EDUC115N/How_to_Learn_Math,FE737D0461CAB56B1A90686FA285B3BE,14-09-2013 20:00,CommentThread,FALSE,FALSE,0,None,10
1,0,0,4,3.5,2,Education,520931500757f10e00000059,Education/EDUC115N/How_to_Learn_Math,0A142E2115449C53DB5814E0C9770D64,12-08-2013 19:02,Comment,FALSE,FALSE,0,5208f1960757f10a0000003a,26
1,0,0,5,2,3,Education,520a0c1184e4c60a0000003d,Education/EDUC115N/How_to_Learn_Math,63EF576D410BB62A0C26654548F10C47,13-08-2013 10:36,Comment,FALSE,FALSE,0,5209be6c84e4c60e00000024,24
1,0,0,4,3.5,2,Education,521a0bd57d48e10a00000048,Education/EDUC115N/How_to_Learn_Math,3B331B38F4E528E836D61B1E8B720CAF,25-08-2013 13:51,Comment,FALSE,FALSE,0,520143e4ff03f012000000c3,99
0,0,0,4,4,2,Education,51fc618d0d1d361500000085,Education/EDUC115N/How_to_Learn_Math,D86026124289B703D5EC68AED107AA37,03-08-2013 01:49,Comment,FALSE,FALSE,0,51fc613b0d1d361200000083,52
1,0,0,4,3.5,2,Education,51e6d52ba335690a000000f2,Education/EDUC115N/How_to_Learn_Math,80F6C4809BBAC1AC648777264618982D,17-07-2013 17:32,CommentThread,FALSE,FALSE,0,None,5
1,0,0,4,3.5,2,Education,51e569cae339d716000000d9,Education/EDUC115N/How_to_Learn_Math,A5977D219E1232CEE6B97162DABE67AD,16-07-2013 15:42,CommentThread,FALSE,FALSE,2,None,29
1,0,0,4,4,2,Education,5207c2c0935dfc1200000058,Education/EDUC115N/How_to_Learn_Math,B2D0F820874287B92CD8E6EE95A9E046,11-08-2013 16:58,CommentThread,FALSE,FALSE,0,None,5
1,0,0,6.5,3.5,3,Education,51ff46e2bd1a051200000065,Education/EDUC115N/How_to_Learn_Math,5526A2EEB83539A1A97B40D250EF3691,05-08-2013 06:32,CommentThread,FALSE,FALSE,0,None,7
1,1,0,4,4.5,5.5,Education,522ad6034b7a210a00000012,Education/EDUC115N/How_to_Learn_Math,EE4F371F07D8359F6467E246E3791799,07-09-2013 07:30,CommentThread,FALSE,FALSE,0,None,5
0,0,0,4,4,2,Education,51ff66ccf09ff916000000bc,Education/EDUC115N/How_to_Learn_Math,3CC5707F704DCE3C6750B2F3E68562E4,05-08-2013 08:48,Comment,FALSE,FALSE,0,51fd87e92c9f281200000024,20
1,0,0,4,3,2,Education,51e8aef8a1e51a1200000028,Education/EDUC115N/How_to_Learn_Math,30F865B37E6C780671ED232DD5E1FB72,19-07-2013 03:14,CommentThread,FALSE,FALSE,1,None,10
1,0,0,4.5,3.5,1.5,Education,520271c293ef590a0000001c,Education/EDUC115N/How_to_Learn_Math,3387F3AC8BA7898E8FA9C1EC46B35F17,07-08-2013 16:11,Comment,FALSE,FALSE,0,52012f6aff03f00e000000b6,27
1,0,0,3.5,3.5,2,Education,51ffe2cabd1a050e000000a9,Education/EDUC115N/How_to_Learn_Math,F0708696A60538CE01CC126363C4CE86,05-08-2013 17:37,Comment,FALSE,FALSE,0,51fee2c1f09ff90e00000063,3
1,0,0,6,3.5,3,Education,520ad7a7d227f90e00000052,Education/EDUC115N/How_to_Learn_Math,73CC2BB5AE072BE37B3F1C788B658F37,14-08-2013 01:04,CommentThread,FALSE,FALSE,0,None,2
1,0,0,6,3.5,2,Education,51eded1e93d22516000000a2,Education/EDUC115N/How_to_Learn_Math,96834EBA86E287F23713851D1EEA990B,23-07-2013 02:40,Comment,FALSE,FALSE,1,51edec5e93d2250e0000009e,130
1,0,0,5,3.5,3,Education,52330e7c6330f60e00000043,Education/EDUC115N/How_to_Learn_Math,191DB2E613343E09DACFDA3D30FA5454,13-09-2013 13:09,Comment,FALSE,FALSE,0,5232c8256330f60e0000003f,4
1,0,0,5,3.5,1.5,Education,51e9bed8a1e51a0e000000fe,Education/EDUC115N/How_to_Learn_Math,D262C2EA876FFF15AB678B8A8DDDE92D,19-07-2013 22:34,Comment,FALSE,FALSE,0,51e9a3dc626eff0a00000083,21
1,0,0,5,2.5,3,Education,52007bfdff03f00e0000006a,Education/EDUC115N/How_to_Learn_Math,D47598049B79459B9CAE0D067DC21AE7,06-08-2013 04:30,Comment,FALSE,FALSE,0,52004633ff03f0120000003d,12
1,0,0,6,3.5,3,Education,520926307ad0490a00000023,Education/EDUC115N/How_to_Learn_Math,2086BD22AE01FA410C1B7A976CBC7E82,12-08-2013 18:15,CommentThread,FALSE,FALSE,0,None,28
1,0,0,4.5,3.5,2,Education,523f8e4d49c6720a0000003d,Education/EDUC115N/How_to_Learn_Math,0851456CFEE9975977243B186E663D46,23-09-2013 00:41,CommentThread,FALSE,FALSE,1,None,15
1,0,0,4,3.5,2,Education,5240e26a067ebf0e0000000b,Education/EDUC115N/How_to_Learn_Math,0887A7C9AAA175F82CE69DDFBD2AD247,24-09-2013 00:52,Comment,FALSE,FALSE,0,52200579b7d1890a00000028,24
1,0,0,5,3.5,3,Education,5211951191fbf00e0000004f,Education/EDUC115N/How_to_Learn_Math,FD1D4732F72DE5ACBFC8658E47334E39,19-08-2013 03:46,CommentThread,FALSE,FALSE,0,None,2
1,0,0,6.5,3.5,3,Education,524118b39bb5390a0000002c,Education/EDUC115N/How_to_Learn_Math,49DAEE2813BD95CBB9BE2C5EC2296559,24-09-2013 04:44,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4.5,4,2,Education,5209809384e4c61200000005,Education/EDUC115N/How_to_Learn_Math,4C3B65A55FC224C820E03620A5A3FD9E,13-08-2013 00:40,Comment,FALSE,FALSE,1,520933000757f10e0000005a,65
1,0,0,5.5,3.5,2,Education,5200748fff03f00e00000066,Education/EDUC115N/How_to_Learn_Math,0C3694D21939E86FE6CA98B186FA52E4,06-08-2013 03:59,CommentThread,FALSE,FALSE,0,None,5
1,0,0,4.5,3,3,Education,5206a78eb45ea71600000030,Education/EDUC115N/How_to_Learn_Math,793117436C8934D2165C53DA4C6EBCCC,10-08-2013 20:50,CommentThread,FALSE,FALSE,1,None,9
1,0,0,5.5,3.5,3,Education,520d271021b8030a0000001b,Education/EDUC115N/How_to_Learn_Math,61B5DBD8B817EF1AF0AA355FE7E66EB4,15-08-2013 19:08,CommentThread,TRUE,FALSE,0,None,6
1,0,0,5.5,3.5,3.5,Education,52392e3c187e3f0e00000049,Education/EDUC115N/How_to_Learn_Math,DEE8B0254DE9B35DD03B4CFC9569265A,18-09-2013 04:38,CommentThread,FALSE,FALSE,0,None,6
1,0,0,5,3.5,2.5,Education,523b0a7ca1743e1600000007,Education/EDUC115N/How_to_Learn_Math,9C1C9C8CCD7B6D69AF6ECFCD3F9E1F5E,19-09-2013 14:30,CommentThread,FALSE,FALSE,0,None,2
1,0,0,3.5,2.5,3.5,Education,521ba37f2949830e00000019,Education/EDUC115N/How_to_Learn_Math,2271E18CB397206433B26DCEB678A171,26-08-2013 18:50,Comment,FALSE,FALSE,0,5218104346bc001200000032,12
1,0,0,4.5,3.5,2,Education,51e6b483a3356916000000b2,Education/EDUC115N/How_to_Learn_Math,B70D792764DDC17FEC9733EA5813E567,17-07-2013 15:13,CommentThread,FALSE,FALSE,0,None,2
1,0,0,5,2.5,3,Education,51f1d385c106890a00000077,Education/EDUC115N/How_to_Learn_Math,F15C16264439ED2194098BE9CF56EB92,26-07-2013 01:40,CommentThread,FALSE,FALSE,0,None,14
1,0,1,4.5,4,2,Education,52140a249d93070e00000061,Education/EDUC115N/How_to_Learn_Math,5B318421F9D378430C9B3EFD167B90DD,21-08-2013 00:30,Comment,FALSE,FALSE,0,5212d733dd1025150000006a,32
1,0,0,4,2.5,3,Education,5202bea493ef590e00000065,Education/EDUC115N/How_to_Learn_Math,56D728F804B88193AE3BA13B6A359EA3,07-08-2013 21:39,Comment,FALSE,FALSE,0,51e7f4ea73317f160000001d,421
1,0,0,3,4.5,4.5,Education,52111927af94d00a00000047,Education/EDUC115N/How_to_Learn_Math,89AE8C6EC24754FE480E40F960597741,18-08-2013 18:57,CommentThread,TRUE,FALSE,0,None,22
1,1,0,3,3.5,3,Education,51f40127d4058b0a0000001f,Education/EDUC115N/How_to_Learn_Math,E4BD2160B47D6C3CA4A6C16F2E7E5975,27-07-2013 17:19,CommentThread,FALSE,FALSE,9,None,296
1,0,0,3,2.5,3,Education,5219834c92bafe1600000036,Education/EDUC115N/How_to_Learn_Math,208DFE8328041216989B3075E2EE8602,25-08-2013 04:08,CommentThread,FALSE,FALSE,0,None,6
1,0,0,4,3.5,2.5,Education,51fac1038d66ce1600000046,Education/EDUC115N/How_to_Learn_Math,A31D693FF99DE8F7B7D58A772B480F71,01-08-2013 20:11,Comment,FALSE,FALSE,1,51fabfc68d66ce1200000052,16
1,0,0,4,3.5,2,Education,51fda5792c9f281200000030,Education/EDUC115N/How_to_Learn_Math,006B0C25A5EBB2F0B12E4E7F54B5ACCC,04-08-2013 00:51,CommentThread,FALSE,FALSE,0,None,4
1,0,0,4.5,3,2,Education,52010639ff03f01200000089,Education/EDUC115N/How_to_Learn_Math,5E45390A1635CCC7C2867D389C5EE199,06-08-2013 14:20,CommentThread,FALSE,FALSE,0,None,6
1,0,0,2,4,3,Education,51e7fce5e8a5120a00000083,Education/EDUC115N/How_to_Learn_Math,4871F7FA653559EA2428214396472388,18-07-2013 14:34,CommentThread,FALSE,FALSE,0,None,6
1,0,0,6,3,3,Education,520147aead4a410e00000057,Education/EDUC115N/How_to_Learn_Math,C2AA26D16CD9FE94108FC2F34B57809D,06-08-2013 18:59,CommentThread,FALSE,FALSE,0,None,1
1,0,0,5,3.5,2.5,Education,51fbcddb0d1d361200000023,Education/EDUC115N/How_to_Learn_Math,DA90316FFE26ED6D92DEEA274B48AA1C,02-08-2013 15:18,Comment,FALSE,FALSE,0,51fb3e81fc3e530e00000067,6
1,0,0,4.5,3,3,Education,5222a0b22cfae31600000027,Education/EDUC115N/How_to_Learn_Math,CE492935B8F37B9D7DF3CEA8045F5AF9,01-09-2013 02:04,Comment,FALSE,FALSE,0,522296d82cfae37a0000002a,8
1,0,0,5,3.5,2,Education,523ef1ff2ef6e5120000004d,Education/EDUC115N/How_to_Learn_Math,A8087491AB9F74C3AAA43A639551C8D0,22-09-2013 13:34,Comment,FALSE,FALSE,0,523dccadd8fdde0e00000018,3
1,0,0,3,3.5,2,Education,51e46d232862791200000284,Education/EDUC115N/How_to_Learn_Math,7B29861703F3F2D3905B0E353B7E5485,15-07-2013 21:44,CommentThread,FALSE,FALSE,1,None,21
1,0,0,5.5,3,2.5,Education,523e2b7b2ef6e51200000017,Education/EDUC115N/How_to_Learn_Math,4A186D2AE0BC68CE9695B0931DE2DFF8,21-09-2013 23:27,CommentThread,FALSE,FALSE,0,None,19
1,1,0,5,3.5,5,Education,51e6daeca5474f1600000062,Education/EDUC115N/How_to_Learn_Math,9CD9669E35BE7C62F68C3925B03141F8,17-07-2013 17:57,CommentThread,FALSE,FALSE,0,None,1
1,0,0,5.5,3,2.5,Education,520532e1d01fec0a00000078,Education/EDUC115N/How_to_Learn_Math,A3B75A5E1BD501461A170594AFBAF67F,09-08-2013 18:20,Comment,FALSE,FALSE,0,520513706ca0be0e00000013,14
1,1,0,5,3.5,5,Education,5223b891e57d600a00000024,Education/EDUC115N/How_to_Learn_Math,CE870878D59CEF925D04E4DC324CF7EC,01-09-2013 21:58,Comment,FALSE,FALSE,0,52238fc7e57d601600000018,7
1,0,0,3.5,3.5,3,Education,5217593e76d5e51200000035,Education/EDUC115N/How_to_Learn_Math,B13CF1D9B1BE72C40E72E72918B5BF2F,23-08-2013 12:44,CommentThread,FALSE,FALSE,0,None,5
1,0,0,4.5,3.5,2,Education,52410ffef2bd350e0000001a,Education/EDUC115N/How_to_Learn_Math,91560F7C1B2347F39B1A54C08DC580CF,24-09-2013 04:07,Comment,FALSE,FALSE,0,523a7ce2ba9126160000001e,10
1,0,0,4,3.5,2.5,Education,51f7c3db99a7c60a00000018,Education/EDUC115N/How_to_Learn_Math,3B4AC4DCF04974B7ED4F7C2FBF9C20CA,30-07-2013 13:47,Comment,FALSE,FALSE,0,51f03c40a7f5661100000084,25
1,0,0,4.5,2.5,3,Education,51e6bb2aa5474f1200000036,Education/EDUC115N/How_to_Learn_Math,E6432D5324F34DA2CC22FC61D3902D0B,17-07-2013 15:41,CommentThread,FALSE,FALSE,1,None,8
1,0,0,4.5,3.5,2,Education,51fa43b905e4791600000081,Education/EDUC115N/How_to_Learn_Math,0C6EFA331F89367E50BF0764E2004FE5,01-08-2013 11:17,CommentThread,FALSE,FALSE,0,None,0
1,0,0,5,3,3,Education,5208f5500757f11200000039,Education/EDUC115N/How_to_Learn_Math,3CA13A8D7DBF536E1C83E2FA730E4379,12-08-2013 14:46,CommentThread,FALSE,FALSE,1,None,12
1,0,0,4,3.5,3.5,Education,520261e0b65d7d1600000091,Education/EDUC115N/How_to_Learn_Math,3387F3AC8BA7898E8FA9C1EC46B35F17,07-08-2013 15:04,Comment,FALSE,FALSE,0,51f1d8aa29836b0a00000060,64
1,0,0,4,3.5,2,Education,52151237f329890a0000000c,Education/EDUC115N/How_to_Learn_Math,7314BF3DCD5F3947901D864DE20BC0C5,21-08-2013 19:17,CommentThread,FALSE,FALSE,0,None,36
1,0,0,4,4,2.5,Education,51e886b073317f0e000000f7,Education/EDUC115N/How_to_Learn_Math,C0B5543449CC3DAD7D4F5404F6E1B176,19-07-2013 00:22,Comment,FALSE,FALSE,0,51e85f4f73317f0e000000c2,53
1,0,0,4,4,3,Education,520398783ea6941200000063,Education/EDUC115N/How_to_Learn_Math,CCB6CACB8CE36EA3382F423EE986A095,08-08-2013 13:09,Comment,FALSE,FALSE,0,51f13d07c106890e00000031,122
1,0,0,5,2.5,3,Education,51e78a94a5474f160000012b,Education/EDUC115N/How_to_Learn_Math,CC27787E931E382832751184A8AC9A9D,18-07-2013 06:26,CommentThread,FALSE,FALSE,0,None,17
1,0,0,4.5,3.5,2,Education,521019e767a0ef150000006f,Education/EDUC115N/How_to_Learn_Math,C0B5543449CC3DAD7D4F5404F6E1B176,18-08-2013 00:48,CommentThread,FALSE,FALSE,0,None,5
1,1,0,6.5,3.5,2,Education,5201572fb65d7d0a00000006,Education/EDUC115N/How_to_Learn_Math,80B5B75D5D3D6F405B7523B26E4140BB,06-08-2013 20:06,Comment,FALSE,FALSE,0,51f33ee10ed3fc0e00000044,50
1,0,0,7,3.5,2.5,Education,51e46f2e28627916000002b6,Education/EDUC115N/How_to_Learn_Math,1BFF8155F0F3FECF1D9A252CB0A6F4C0,15-07-2013 21:52,Comment,FALSE,FALSE,0,51e443a22862790a000000fb,222
1,0,0,3,4,4.5,Education,520597379df35b8e0100000e,Education/EDUC115N/How_to_Learn_Math,4A03E66F53CCE247E313AD611A97297E,10-08-2013 01:28,CommentThread,FALSE,FALSE,0,None,11
1,0,0,4,2.5,3.5,Education,51ff1910f09ff9160000009f,Education/EDUC115N/How_to_Learn_Math,BA2AA11D7D98D05B8C15C27C6812D34A,05-08-2013 03:16,CommentThread,FALSE,FALSE,1,None,5
1,0,0,6,3.5,2,Education,520720a5935dfc1200000026,Education/EDUC115N/How_to_Learn_Math,A9868FEBA43E97AD46787B6D807B8344,11-08-2013 05:27,CommentThread,FALSE,FALSE,1,None,5
1,1,0,4,4,3.5,Education,51e583f1e339d71600000152,Education/EDUC115N/How_to_Learn_Math,9CD9669E35BE7C62F68C3925B03141F8,16-07-2013 17:33,Comment,FALSE,FALSE,0,51e544e1e339d71600000036,27
1,0,0,4.5,3,3,Education,520941f20757f10a00000062,Education/EDUC115N/How_to_Learn_Math,9881CABEF16D705D66631AC64AD99CD6,12-08-2013 20:13,CommentThread,FALSE,FALSE,0,None,4
1,0,0,5,3,3,Education,51e8c9f873317f160000014a,Education/EDUC115N/How_to_Learn_Math,ED0247DB5CADDF6A1241AC1AA8FAB001,19-07-2013 05:09,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,4,3.5,2,Education,51e69580a335690e00000099,Education/EDUC115N/How_to_Learn_Math,B9581B99F8B2BA9CF16C79193C3CB992,17-07-2013 13:00,Comment,FALSE,FALSE,0,51e4752b2862790a0000025e,21
1,0,0,4.5,3.5,2,Education,51f029bea7f5660a0000006f,Education/EDUC115N/How_to_Learn_Math,4E457B9C36F7FEC603F70154067CC45D,24-07-2013 19:23,CommentThread,FALSE,FALSE,0,None,11
1,0,0,4.5,3,3.5,Education,521f01ff098b6b1500000020,Education/EDUC115N/How_to_Learn_Math,0FAD35685E833E3DA01A8198E0BF7AC1,29-08-2013 08:10,Comment,FALSE,FALSE,0,521b9db1f094e01200000011,2357
1,0,0,5,3.5,2,Education,52328b3231ee980a00000009,Education/EDUC115N/How_to_Learn_Math,94DECDFC5A58723DCE5E41A7A9C2F300,13-09-2013 03:49,CommentThread,FALSE,FALSE,0,None,9
1,0,0,5,3.5,2,Education,5241f3d0ae95b50a0000007f,Education/EDUC115N/How_to_Learn_Math,ADA3CE6964F8FD11E406EE5FBD97B2D9,24-09-2013 20:19,CommentThread,FALSE,FALSE,0,None,0
1,0,0,5,3.5,2,Education,51fbaa130d1d360e0000000b,Education/EDUC115N/How_to_Learn_Math,4C3B65A55FC224C820E03620A5A3FD9E,02-08-2013 12:46,CommentThread,FALSE,FALSE,0,None,9
1,0,0,5,3.5,3.5,Education,51fe6d59f09ff91600000020,Education/EDUC115N/How_to_Learn_Math,C9E565949E49CD1F6693E2532993394D,04-08-2013 15:03,Comment,FALSE,FALSE,0,51f9936a05e4790e00000034,27
1,0,0,5,2,3,Education,523f9d086c306e1600000016,Education/EDUC115N/How_to_Learn_Math,C9A0980A2B08C55E9F4AFBCBE23AC1CC,23-09-2013 01:44,CommentThread,FALSE,FALSE,2,None,11
1,1,0,3.5,3.5,2.5,Education,5215803ca69ea20a0000005c,Education/EDUC115N/How_to_Learn_Math,DF710C4D544AE219C89E05240C454774,22-08-2013 03:06,Comment,FALSE,FALSE,0,52153d44f329890e00000020,9
0,1,0,4,4.5,4,Education,51e8a83073317f120000011e,Education/EDUC115N/How_to_Learn_Math,DC643E810ED382171A3129CEEED418E6,19-07-2013 02:45,Comment,FALSE,FALSE,0,51e39a8ebf19510a00000040,1117
1,0,0,4.5,4,2.5,Education,51e99cc0a1e51a0a000000c7,Education/EDUC115N/How_to_Learn_Math,00F1EF13E2CBC4E18CFB49C717EB3C8D,19-07-2013 20:08,CommentThread,FALSE,FALSE,1,None,15
1,0,0,4,4,2,Education,520bd0d60ff67a160000001e,Education/EDUC115N/How_to_Learn_Math,58D33229AE6A0E861607645D70AFD491,14-08-2013 18:47,CommentThread,FALSE,FALSE,0,None,3
1,0,0,5.5,3.5,3,Education,5203bb1661cbf50e00000015,Education/EDUC115N/How_to_Learn_Math,723A0806BA20923F99364A0499EF94E5,08-08-2013 15:36,Comment,FALSE,FALSE,1,51ea99261702790a00000032,609
1,0,0,4.5,3,3,Education,523a146c43bfdd160000001e,Education/EDUC115N/How_to_Learn_Math,8348DB2AB86E7F5DB426B71752F4C308,18-09-2013 21:00,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4.5,2.5,3,Education,51fdd8f12c9f280e00000039,Education/EDUC115N/How_to_Learn_Math,ABBC0789F046B7FA030AC917130098BA,04-08-2013 04:30,CommentThread,FALSE,FALSE,1,None,10
1,0,0,5,3.5,3.5,Education,521ace5fc838ab0a00000047,Education/EDUC115N/How_to_Learn_Math,EF6CBB12536630C905F30A10FB6104B9,26-08-2013 03:41,CommentThread,FALSE,FALSE,0,None,5
1,0,0,4.5,3.5,2,Education,51e6d2cfa335690e000000ec,Education/EDUC115N/How_to_Learn_Math,DB935BECD53E1566163495765311BBAC,17-07-2013 17:22,CommentThread,FALSE,FALSE,1,None,0
1,0,0,5,3.5,2.5,Education,524327b3a0a2c90e000000d0,Education/EDUC115N/How_to_Learn_Math,1A60B13205246BD9A712233AC4916A66,25-09-2013 18:13,Comment,FALSE,FALSE,0,52426062a0a2c90e0000005f,6
1,0,1,4.5,3,3,Education,51f762b82fab48120000004a,Education/EDUC115N/How_to_Learn_Math,75E1808CF6050CC5FED99DF0109754C2,30-07-2013 06:52,CommentThread,FALSE,FALSE,0,None,3
1,1,0,4,4.5,5,Education,51f1332dc0017f0a000000ab,Education/EDUC115N/How_to_Learn_Math,55210A5C7DE273A8397A1250276177A8,25-07-2013 14:16,Comment,FALSE,FALSE,1,51f0d68fc106890a0000000c,44
1,0,0,4,3.5,2,Education,51fc353f7e2c52160000002e,Education/EDUC115N/How_to_Learn_Math,9DE018068182252F90CC252FE97EC050,02-08-2013 22:39,CommentThread,FALSE,FALSE,0,None,12
1,0,0,4.5,3,3,Education,52031b043ea6941200000040,Education/EDUC115N/How_to_Learn_Math,DA20A25AFD4666BF8EC352652ADBBDD1,08-08-2013 04:13,Comment,FALSE,FALSE,0,51ef9010a7f5660a00000015,81
0,1,0,3.5,4.5,5.5,Education,51f16845c106891600000041,Education/EDUC115N/How_to_Learn_Math,B2930D1D0DB2487B3F8B425B3C9B29E5,25-07-2013 18:02,Comment,FALSE,FALSE,1,51e6f612a335691600000125,4075
