Opinion,Question,Answer,Sentiment,Confusion,Urgency,CourseType,forum_post_id,course_display_name,forum_uid,created_at,post_type,anonymous,anonymous_to_peers,up_count,comment_thread_id,reads
1,0,0,5.5,2.5,2,Education,521ba95e2949830a00000014,Education/EDUC115N/How_to_Learn_Math,F239D48C3257DD667F781F620D0EF960,26-08-2013 19:15,CommentThread,FALSE,FALSE,0,None,6
1,0,0,5.5,3.5,2,Education,5223424c6af6d70a0000001f,Education/EDUC115N/How_to_Learn_Math,5047E5186662DB55995B2B1FAEA39FF5,01-09-2013 13:34,Comment,FALSE,FALSE,1,5222ffb76af6d71600000030,12
1,0,0,4,3,1.5,Education,5225b1bb2c501f0a0000003d,Education/EDUC115N/How_to_Learn_Math,6D7B80572208EA89CC515E72297CC17B,03-09-2013 09:54,Comment,FALSE,FALSE,0,5225ad1bb80e7f0a00000002,9
1,0,0,3,4,1.5,Education,5201adfcad4a410a00000098,Education/EDUC115N/How_to_Learn_Math,234EFE3649D61C1DC05EFD186AD31C75,07-08-2013 02:16,CommentThread,FALSE,FALSE,0,None,5
1,0,0,5.5,3.5,1.5,Education,51e5af4fe339d7160000021d,Education/EDUC115N/How_to_Learn_Math,D8FF02712FD0493D607B06A36F82494E,16-07-2013 20:38,Comment,FALSE,FALSE,0,51e4b171286279160000049f,44
1,0,0,5,3.5,1.5,Education,51e39a8ebf19510a00000040,Education/EDUC115N/How_to_Learn_Math,1D2DCE8D3BD00FA4509736C4AA5315D6,15-07-2013 06:45,CommentThread,FALSE,FALSE,31,None,1117
1,0,0,4.5,4,1.5,Education,51e4c6bd2862791600000551,Education/EDUC115N/How_to_Learn_Math,89F8AE8B48AA6B52B7A5C7EEE136F515,16-07-2013 04:06,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,4,4,1.5,Education,51e724a5a5474f12000000e1,Education/EDUC115N/How_to_Learn_Math,A3220E7809CD46C29A859B7A0FBC59EE,17-07-2013 23:11,Comment,FALSE,FALSE,0,51e4bb232862790e00000476,57
1,0,0,4,4.5,3.5,Education,51f25f9d29836b1600000067,Education/EDUC115N/How_to_Learn_Math,0E41006B030B47A2F34C92156B4390BB,26-07-2013 11:38,CommentThread,FALSE,FALSE,1,None,20
1,0,0,4,4,2.5,Education,520c08cd0ff67a0e0000003f,Education/EDUC115N/How_to_Learn_Math,1273CB5E58DADE64B070726C2DB884DF,14-08-2013 22:46,Comment,FALSE,FALSE,0,520bebda4c2f32160000007a,16
1,0,0,4.5,4,2,Education,52154d27f329891200000027,Education/EDUC115N/How_to_Learn_Math,8ED1746E0895A2D058897A852E1ADF60,21-08-2013 23:28,CommentThread,FALSE,FALSE,1,None,43
1,0,0,3.5,3.5,1.5,Education,523e6e5b2ef6e5120000002d,Education/EDUC115N/How_to_Learn_Math,2A2E469B1B5E66A3A2A9B06F00D2E696,22-09-2013 04:13,CommentThread,FALSE,FALSE,0,None,3
1,0,0,3.5,3.5,2,Education,51e59436e339d716000001a7,Education/EDUC115N/How_to_Learn_Math,401AB9145CE4B8D66B7BB1B533BA5EBB,16-07-2013 18:43,Comment,FALSE,FALSE,0,51e58f01e339d7160000018d,32
1,0,0,4.5,3.5,1.5,Education,52227af16af6d70e00000016,Education/EDUC115N/How_to_Learn_Math,F5598ABBC152078D7F8FD24DE9AA04C6,31-08-2013 23:23,Comment,FALSE,FALSE,0,521d31aa02d9d00a00000021,91
1,0,0,4.5,3.5,1.5,Education,51f1c7e529836b1200000066,Education/EDUC115N/How_to_Learn_Math,00688F29BCD3A58CFF7A714BD7B5D28D,26-07-2013 00:50,Comment,FALSE,FALSE,0,51f19cdfc106891200000075,28
1,0,0,4.5,3.5,2,Education,523c42f62911a81600000029,Education/EDUC115N/How_to_Learn_Math,2B266BE8F5C91BC423F6241B79C3B338,20-09-2013 12:43,CommentThread,FALSE,FALSE,2,None,3
1,0,0,4,4,3,Education,520441d261cbf5160000007c,Education/EDUC115N/How_to_Learn_Math,FDCAD2FDAD981DB9EBFDD16EE4B64A95,09-08-2013 01:11,CommentThread,FALSE,FALSE,0,None,48
1,0,0,3.5,4,2,Education,51f2705d29836b0e0000006b,Education/EDUC115N/How_to_Learn_Math,0E41006B030B47A2F34C92156B4390BB,26-07-2013 12:49,CommentThread,FALSE,FALSE,2,None,87
1,0,0,4.5,3.5,1.5,Education,52042244d01fec0a0000000d,Education/EDUC115N/How_to_Learn_Math,8EFC6D7F5B465D17BF1F099D577580C4,08-08-2013 22:57,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4.5,3.5,1.5,Education,51f8b3b899a7c60e000000ce,Education/EDUC115N/How_to_Learn_Math,0622B770EC50FEAF2DA9E9B0FC2716C0,31-07-2013 06:50,CommentThread,FALSE,FALSE,0,None,14
1,0,0,3.5,4,1.5,Education,51e92fa5626eff0a00000004,Education/EDUC115N/How_to_Learn_Math,8CC7F78CEA3FC31CB400ED8F23CB2EB6,19-07-2013 12:23,CommentThread,FALSE,FALSE,0,None,16
1,0,0,4.5,4,1.5,Education,51e494d7286279120000036e,Education/EDUC115N/How_to_Learn_Math,BAEC8021A2513120691D2A19F2A828A2,16-07-2013 00:33,Comment,FALSE,FALSE,0,51e4940928627916000003aa,47
1,0,0,4.5,4,2,Education,51edb5cab81a8216000000a6,Education/EDUC115N/How_to_Learn_Math,D74EE09A2CEDB6B5238F0A61288B93AD,22-07-2013 22:44,CommentThread,FALSE,FALSE,0,None,15
1,0,0,4,4,3.5,Education,51f032c3a7f5661100000079,Education/EDUC115N/How_to_Learn_Math,621EBE95FA0FB6D172AA07E16DAB4E67,24-07-2013 20:02,Comment,FALSE,FALSE,0,51e6f612a335691600000125,4075
1,0,0,4,4,1.5,Education,521be4792949831600000030,Education/EDUC115N/How_to_Learn_Math,DB8757813A8126C0BE2CDE2751ABA6CD,26-08-2013 23:27,CommentThread,FALSE,FALSE,1,None,4
1,0,0,4.5,4,1.5,Education,5224f0202c501f1200000009,Education/EDUC115N/How_to_Learn_Math,09488EA957E3E29055BB7B157EF06A6B,02-09-2013 20:08,Comment,FALSE,FALSE,0,5224cadadc3ebd0a00000057,7
1,0,0,3.5,4,2,Education,5216070bf329891600000045,Education/EDUC115N/How_to_Learn_Math,F7DB86F91D576459F274E29912218106,22-08-2013 12:41,CommentThread,FALSE,FALSE,0,None,10
1,0,0,4,4,2,Education,5215eccaf329890a00000042,Education/EDUC115N/How_to_Learn_Math,35F5D950463DCAB89F84129F90C68DEB,22-08-2013 10:49,CommentThread,FALSE,FALSE,0,None,19
1,0,0,4.5,3.5,1.5,Education,51edfe8b7446c41400000007,Education/EDUC115N/How_to_Learn_Math,0C259D78C0A593DB922512AF7311F666,23-07-2013 03:54,Comment,FALSE,FALSE,0,51eddf1e93d2251200000086,26
1,0,0,4,4,2,Education,520d3cec21b8030a0000002a,Education/EDUC115N/How_to_Learn_Math,FFF35AA37A8A36DC57652E0B542E7FF2,15-08-2013 20:41,CommentThread,FALSE,FALSE,0,None,7
1,0,0,3.5,4,2.5,Education,52322e966330f60e00000024,Education/EDUC115N/How_to_Learn_Math,3130338688FC80D424FA4448BB8B7B51,12-09-2013 21:13,CommentThread,FALSE,FALSE,0,None,7
1,0,0,4,4,1.5,Education,51eac6eb0ad94c0a0000001a,Education/EDUC115N/How_to_Learn_Math,3431FB09FE57B34E9B6C92836C0A2CB6,20-07-2013 17:20,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,4.5,3.5,1.5,Education,51f6cd092fab481200000017,Education/EDUC115N/How_to_Learn_Math,CB934375E22A40708DE820C612D08F63,29-07-2013 20:14,Comment,FALSE,FALSE,0,51f6c86c94b7e90e0000003a,14
1,0,0,4,4,2,Education,520afc5f4c2f321600000022,Education/EDUC115N/How_to_Learn_Math,DC643E810ED382171A3129CEEED418E6,14-08-2013 03:41,CommentThread,FALSE,FALSE,0,None,8
1,0,0,5,3.5,1.5,Education,51e4415328627912000000f5,Education/EDUC115N/How_to_Learn_Math,601D708927651306F9D471C0C8107DAD,15-07-2013 18:37,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,5,3.5,2,Education,5206d027935dfc1600000006,Education/EDUC115N/How_to_Learn_Math,98885031C210D6F31338C157C8D07269,10-08-2013 23:43,Comment,FALSE,FALSE,0,51f1f4a129836b1600000059,29
1,0,0,5.5,3.5,2,Education,51ed409993d2250e00000006,Education/EDUC115N/How_to_Learn_Math,880FD91B0654482C3CE28B7241F5BC1A,22-07-2013 14:24,Comment,FALSE,FALSE,0,51ed3df7b81a820a0000003f,13
1,0,0,5,3.5,2.5,Education,52413c08fea5301200000043,Education/EDUC115N/How_to_Learn_Math,EC9A59F2A227BF8D150C42818E75B3FF,24-09-2013 07:15,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4,4,3,Education,51f3fc89fa6ce81600000006,Education/EDUC115N/How_to_Learn_Math,E8C063DB7ED2BA6A4E7ACD59DC1B9528,27-07-2013 16:59,Comment,FALSE,FALSE,0,51f2bcab5678df0a0000002a,9
1,0,0,4.5,2,3,Education,5205bc329df35b1200000023,Education/EDUC115N/How_to_Learn_Math,AE8263F3E0D5486F38942BC42090B08C,10-08-2013 04:06,CommentThread,FALSE,FALSE,3,None,2
1,0,0,3.5,3.5,3,Education,521ca206f25b380e00000008,Education/EDUC115N/How_to_Learn_Math,C149C3C7FFCE037810DEFA68A065331C,27-08-2013 12:56,CommentThread,FALSE,FALSE,1,None,9
1,0,0,4,2.5,3,Education,51e52f60e339d70a00000009,Education/EDUC115N/How_to_Learn_Math,48331E1B90CC41EA3274A56590C795DE,16-07-2013 11:32,CommentThread,FALSE,FALSE,1,None,40
1,0,0,4,4,2,Education,51e9a080a1e51a12000000c8,Education/EDUC115N/How_to_Learn_Math,43A104717D3E067F74CB02A5DEDBEEB7,19-07-2013 20:24,CommentThread,FALSE,FALSE,0,None,16
1,0,0,4.5,4,1.5,Education,51e98e34626eff1600000056,Education/EDUC115N/How_to_Learn_Math,6BAF09648CE7678227E1700CFC87E7AC,19-07-2013 19:06,CommentThread,FALSE,FALSE,0,None,9
1,0,0,3,4,3.5,Education,52201a73b7d189160000003a,Education/EDUC115N/How_to_Learn_Math,D60DC5B8ADCFD4028DB5A8607FD4BD52,30-08-2013 04:07,Comment,FALSE,FALSE,0,521ffc6b8b435d0a00000014,7
1,0,0,2.5,3,3.5,Education,51f26db65678df0e00000007,Education/EDUC115N/How_to_Learn_Math,8A057ED9852D4686DC1A5654E0C7195E,26-07-2013 12:38,Comment,FALSE,FALSE,0,51e4f3f22862790a000004cd,362
1,0,0,4.5,4,1.5,Education,52252607005f2d120000003a,Education/EDUC115N/How_to_Learn_Math,30CADB93E6DE4711193D7BD05F2AE95C,02-09-2013 23:57,Comment,FALSE,FALSE,0,520f8ca867a0ef0e00000035,57
1,0,0,4,4,2,Education,520df003d3941a1600000026,Education/EDUC115N/How_to_Learn_Math,4D74259EF7FA65A73419B02FE93E2DFE,16-08-2013 09:25,Comment,FALSE,FALSE,2,520ac98584e4c60e0000008c,140
1,0,0,4.5,3.5,2,Education,51e4958c28627916000003b8,Education/EDUC115N/How_to_Learn_Math,4E70D708BF138532C42A836D6CCF176E,16-07-2013 00:36,Comment,FALSE,FALSE,0,51e494a72862790e00000347,68
1,0,0,5,4,2,Education,522256b76af6d71200000008,Education/EDUC115N/How_to_Learn_Math,B2A153A3D0DA52D69F00C81C02FA1198,31-08-2013 20:48,CommentThread,FALSE,FALSE,1,None,6
1,0,0,4,3.5,2,Education,520037a9cc1dac0a0000008f,Education/EDUC115N/How_to_Learn_Math,88CE5D5CBF7CB418EAD63C21484C09C4,05-08-2013 23:39,Comment,FALSE,FALSE,0,52002873cc1dac0a00000080,5
1,0,0,3.5,3.5,1.5,Education,51f16883c106890a0000003b,Education/EDUC115N/How_to_Learn_Math,8F57CA99DC26D3F2B95F02B042DC0A04,25-07-2013 18:03,Comment,FALSE,FALSE,0,51ed73d893d2250e00000045,56
1,0,0,4,3.5,1.5,Education,51e99486626eff0e00000066,Education/EDUC115N/How_to_Learn_Math,41C146826A74BBF6139FE53CA4F64149,19-07-2013 19:33,Comment,FALSE,FALSE,0,51e97299626eff1200000044,22
1,0,0,4,2.5,3,Education,51f9743705e4790a0000001d,Education/EDUC115N/How_to_Learn_Math,D5BEB9C97D61F14395EF903CA952BF3A,31-07-2013 20:31,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4,3.5,2.5,Education,51e4983028627916000003c7,Education/EDUC115N/How_to_Learn_Math,2021B42B4997D79114AE5E8B87A2A479,16-07-2013 00:47,CommentThread,FALSE,FALSE,0,None,10
1,0,0,4.5,4,1.5,Education,51f916542b8ed91600000083,Education/EDUC115N/How_to_Learn_Math,BAC7FA061F2782EEEC0F50B768424C39,31-07-2013 13:51,CommentThread,FALSE,FALSE,1,None,5
1,0,0,5,3,2,Education,52023d3493ef590e00000008,Education/EDUC115N/How_to_Learn_Math,B5604A0E0A66E17FEF914999D2A86D61,07-08-2013 12:27,CommentThread,FALSE,FALSE,2,None,6
1,0,0,3.5,4,2,Education,52018ecab65d7d0a00000030,Education/EDUC115N/How_to_Learn_Math,1FB5C222039797210D34FFFDE24D87EC,07-08-2013 00:03,CommentThread,FALSE,FALSE,0,None,13
1,0,0,4,4,1.5,Education,51ec19f5205b020a00000016,Education/EDUC115N/How_to_Learn_Math,C3E92953D331E2A091F0912C3BB28AA2,21-07-2013 17:27,CommentThread,FALSE,FALSE,0,None,13
1,0,0,5,4,3.5,Education,51fd38e153dc970e0000001d,Education/EDUC115N/How_to_Learn_Math,083A8DE4F18A94E005B870EF56293736,03-08-2013 17:07,CommentThread,FALSE,FALSE,0,None,31
1,0,0,4,4,2.5,Education,51fd690553dc971600000033,Education/EDUC115N/How_to_Learn_Math,790A5B0914F8FE21470DE671AC43FB2D,03-08-2013 20:33,CommentThread,FALSE,FALSE,0,None,3
1,0,0,3,4,2,Education,51e5611de339d712000000bf,Education/EDUC115N/How_to_Learn_Math,10EB1649217084A858145B2538F43F10,16-07-2013 15:05,CommentThread,FALSE,FALSE,1,None,20
1,0,0,5,4,3,Education,523f0a1049c672100000001d,Education/EDUC115N/How_to_Learn_Math,28B24E8E112C086332141F58317413BB,22-09-2013 15:17,CommentThread,FALSE,FALSE,1,None,0
1,0,0,4.5,4.5,3,Education,522b75c14b7a210e0000002a,Education/EDUC115N/How_to_Learn_Math,E5CE38F1AADBE66B79E29FF516E8A702,07-09-2013 18:51,CommentThread,FALSE,FALSE,0,None,2
1,1,0,4,4,3.5,Education,5210f58991fbf00e00000003,Education/EDUC115N/How_to_Learn_Math,69C37515FE9943CC63CACFC43C8FF841,18-08-2013 16:25,CommentThread,FALSE,FALSE,0,None,37
1,0,0,4.5,3,2,Education,521bd0022949831600000029,Education/EDUC115N/How_to_Learn_Math,3130338688FC80D424FA4448BB8B7B51,26-08-2013 22:00,CommentThread,FALSE,FALSE,0,None,7
1,0,0,3,4,2,Education,5222dd612cfae31600000033,Education/EDUC115N/How_to_Learn_Math,1057B061063392CB43FF006FB59C5950,01-09-2013 06:23,CommentThread,TRUE,FALSE,0,None,10
1,0,0,4,4,2.5,Education,51e5aea3e339d7120000020b,Education/EDUC115N/How_to_Learn_Math,FA4CD4E2EB6DB5531C2B6D5A6C1E329A,16-07-2013 20:35,CommentThread,FALSE,FALSE,0,None,7
1,0,0,6,4,2,Education,51ff3489bd1a050e00000071,Education/EDUC115N/How_to_Learn_Math,F612A880AD90A4720FB06438E031FABC,05-08-2013 05:13,CommentThread,FALSE,FALSE,0,None,4
1,0,0,5,3.5,1.5,Education,51e8622ae8a512160000013f,Education/EDUC115N/How_to_Learn_Math,99FEF4531597BF9E5743C6DCA0C11BBE,18-07-2013 21:46,Comment,FALSE,FALSE,0,51e82ea973317f0e00000070,26
1,0,0,5,3.5,2,Education,51e47ac728627916000002fd,Education/EDUC115N/How_to_Learn_Math,C07EF090B9F57E50AC4241834FB64807,15-07-2013 22:42,Comment,FALSE,FALSE,1,51e46cd728627916000002a1,224
1,0,0,5,3.5,1.5,Education,51e6a34ea5474f1200000015,Education/EDUC115N/How_to_Learn_Math,3CEA498613535F6137DD0B3F661D9E30,17-07-2013 13:59,Comment,FALSE,FALSE,0,51e3716ebf19510e0000001c,9313
1,0,0,5,3.5,2,Education,5243a50e36d2db0e0000007f,Education/EDUC115N/How_to_Learn_Math,3ACD0DADB6B9187215630E22BF9E2900,26-09-2013 03:07,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4,3.5,3,Education,5212ccf7c260ce0a00000042,Education/EDUC115N/How_to_Learn_Math,4E1E81B19102C6CC2C6A9F129F00CCE9,20-08-2013 01:57,CommentThread,TRUE,FALSE,0,None,11
1,0,0,4.5,4,2,Education,52103cd9b2c4e60e00000049,Education/EDUC115N/How_to_Learn_Math,BAE5F3846432F85C62BB4769FE7AA5D4,18-08-2013 03:17,CommentThread,FALSE,FALSE,0,None,18
1,0,0,3.5,4,1.5,Education,52005d56ff03f00a00000043,Education/EDUC115N/How_to_Learn_Math,298417426E22C936B3124433C55C96CA,06-08-2013 02:20,CommentThread,FALSE,FALSE,0,None,20
1,0,0,5,4,2,Education,51f7cff92fab480a00000082,Education/EDUC115N/How_to_Learn_Math,9FF79B77E8824A2E0DCF0A2032332399,30-07-2013 14:38,Comment,FALSE,FALSE,0,51efebc8c0017f0a00000002,16
1,0,0,4.5,3.5,1.5,Education,52438ae6f5971f1100000037,Education/EDUC115N/How_to_Learn_Math,6D4D00C685D23B8363A894DE1136B355,26-09-2013 01:16,Comment,FALSE,FALSE,0,523f8e4d49c6720a0000003d,15
1,0,0,4.5,2.5,3,Education,523d7a79e11ed81600000023,Education/EDUC115N/How_to_Learn_Math,CD047050B729AF3D8167B4CA7E29F262,21-09-2013 10:52,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4.5,3,2.5,Education,51e585c8e339d7120000016e,Education/EDUC115N/How_to_Learn_Math,582F35270CADD54ED3784FFFFA6347C6,16-07-2013 17:41,Comment,FALSE,FALSE,0,51e4f2712862790a000004c8,92
1,0,0,4.5,4,1.5,Education,5209f8437ad0490a00000087,Education/EDUC115N/How_to_Learn_Math,513D2FF43E2744863CDB69ACCA1913D7,13-08-2013 09:11,Comment,FALSE,FALSE,0,5209b32b7ad0490a00000074,9
1,0,0,4,4,2,Education,523f36c649c6720d0000002a,Education/EDUC115N/How_to_Learn_Math,AF14E773E640C5DA37466E3EDD4E44E9,22-09-2013 18:28,CommentThread,FALSE,FALSE,0,None,0
1,0,0,4.5,4,2,Education,5205f50b9df35b0a0000002f,Education/EDUC115N/How_to_Learn_Math,CCDA9A496742125155B12C2079C2F063,10-08-2013 08:08,Comment,FALSE,FALSE,0,51e7f4ea73317f160000001d,421
1,0,0,4,2.5,3,Education,523fc39ed6624d1600000026,Education/EDUC115N/How_to_Learn_Math,D4AD707B1EAC57C79C1EB0ABDEB1799A,23-09-2013 04:29,CommentThread,FALSE,FALSE,0,None,4
1,0,0,4.5,4.5,3,Education,520166b7ad4a41160000006c,Education/EDUC115N/How_to_Learn_Math,F89161080E7D21DDB06151E909EEEF49,06-08-2013 21:12,Comment,FALSE,FALSE,0,51ffaf23cc1dac0a00000011,24
1,1,0,4.5,5,3.5,Education,51e8573173317f16000000b5,Education/EDUC115N/How_to_Learn_Math,8974AC7E9655733026096B2249D0DE8C,18-07-2013 20:59,CommentThread,FALSE,FALSE,1,None,18
1,0,0,4,4.5,2,Education,51e5b1fee339d70e000001f0,Education/EDUC115N/How_to_Learn_Math,299D713C7AC0FE57929C24F2254A7AB0,16-07-2013 20:50,CommentThread,FALSE,FALSE,0,None,16
1,0,0,4.5,4,2,Education,52410bbb9bb5390a00000023,Education/EDUC115N/How_to_Learn_Math,933856019A57E03988F6B8BE0CDD24B6,24-09-2013 03:49,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4.5,4,2,Education,520adaed4c2f321200000009,Education/EDUC115N/How_to_Learn_Math,1EDB6519D280B01DE959A7286D79D82F,14-08-2013 01:18,Comment,FALSE,FALSE,0,5207092e935dfc120000001e,102
1,0,0,4.5,4,1.5,Education,520fec65b2c4e60a0000002b,Education/EDUC115N/How_to_Learn_Math,3A10BAB454CA1B3023307954F90612DF,17-08-2013 21:34,Comment,FALSE,FALSE,0,51f40127d4058b0a0000001f,296
1,0,0,4.5,3.5,2.5,Education,523f50338a1fef160000000d,Education/EDUC115N/How_to_Learn_Math,B5D9576C5E3900F281FDD5B985B908F3,22-09-2013 20:16,CommentThread,FALSE,FALSE,0,None,6
1,0,0,5,4,2,Education,5209565f0757f11200000064,Education/EDUC115N/How_to_Learn_Math,DC045395984E65A4AD57C96F95F88994,12-08-2013 21:40,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4.5,4,2,Education,520c6c49df41371600000037,Education/EDUC115N/How_to_Learn_Math,59CF2BF278697A9B2F1138C699A9F000,15-08-2013 05:51,Comment,FALSE,FALSE,0,520c584ddf41370a00000026,10
1,0,0,4.5,3.5,2,Education,5204188bd01fec120000000c,Education/EDUC115N/How_to_Learn_Math,5F46D3AC6D0BE5576F30372B38DBCBB0,08-08-2013 22:15,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4.5,3,3,Education,52013b53ff03f012000000b6,Education/EDUC115N/How_to_Learn_Math,A6A08E7FD0D90A7935C9D795815FB87E,06-08-2013 18:07,CommentThread,FALSE,FALSE,0,None,1
1,0,0,4.5,4,2,Education,51f41333fa6ce81600000010,Education/EDUC115N/How_to_Learn_Math,C28B362134E373672D6F943783526BC0,27-07-2013 18:36,Comment,FALSE,FALSE,0,51f40433fa6ce8160000000a,13
1,0,0,4.5,2.5,2.5,Education,51ea8d3b1702790e00000021,Education/EDUC115N/How_to_Learn_Math,601D708927651306F9D471C0C8107DAD,20-07-2013 13:14,Comment,FALSE,FALSE,0,51e57a16e339d70e00000120,953
1,0,0,3,4,2,Education,51e7f4ea73317f160000001d,Education/EDUC115N/How_to_Learn_Math,C2AA26D16CD9FE94108FC2F34B57809D,18-07-2013 14:00,CommentThread,FALSE,FALSE,11,None,421
1,0,0,4,3,3,Education,52420545ae95b51600000083,Education/EDUC115N/How_to_Learn_Math,2BF99A274FFFBA4667288319E9A3D946,24-09-2013 21:33,CommentThread,FALSE,FALSE,0,None,4
1,0,0,5,3.5,2.5,Education,5241b065067ebf0e00000073,Education/EDUC115N/How_to_Learn_Math,F88C5D2CB27554F28F637D004A70FA2A,24-09-2013 15:31,CommentThread,FALSE,FALSE,0,None,0
0,0,0,3.5,4,1.5,Education,51ecaae2b81a820a0000000a,Education/EDUC115N/How_to_Learn_Math,B322D80AC214A5007BA3E1EA71AF2695,22-07-2013 03:45,CommentThread,FALSE,FALSE,1,None,67
1,0,0,5,3.5,1.5,Education,520035a7cc1dac0a0000008e,Education/EDUC115N/How_to_Learn_Math,3242B94D9274FB3B052EC4A4EF04C4D3,05-08-2013 23:30,CommentThread,FALSE,FALSE,0,None,0
1,0,0,4,4,1.5,Education,51e58198e339d70e0000013d,Education/EDUC115N/How_to_Learn_Math,B0B391A3FA90E8D39E1AC51B6501ECD5,16-07-2013 17:23,CommentThread,FALSE,FALSE,0,None,24
1,0,0,4.5,3,2,Education,51e9a138a1e51a0e000000de,Education/EDUC115N/How_to_Learn_Math,92115A8E60D8C344D3704839E6697B0A,19-07-2013 20:27,CommentThread,FALSE,FALSE,0,None,6
1,0,0,4,2.5,3,Education,51feb2cff09ff90a0000003e,Education/EDUC115N/How_to_Learn_Math,D1BC51273E22661FB2B1FA7727FBF38D,04-08-2013 20:00,CommentThread,FALSE,FALSE,0,None,9
1,0,0,3.5,4.5,2,Education,5214cb224de8951600000063,Education/EDUC115N/How_to_Learn_Math,429BF0838EEAACB514668CC3C8EAC572,21-08-2013 14:13,Comment,FALSE,FALSE,0,51e408e52862791200000050,712
1,0,0,4.5,4,2,Education,5201ced8b65d7d0a0000005e,Education/EDUC115N/How_to_Learn_Math,083A8DE4F18A94E005B870EF56293736,07-08-2013 04:36,CommentThread,FALSE,FALSE,0,None,45
1,0,0,5.5,4,2,Education,5220da1e0096610a00000001,Education/EDUC115N/How_to_Learn_Math,220A9B70256488D3745A7CC63FF5BFCE,30-08-2013 17:45,CommentThread,FALSE,FALSE,1,None,1
1,0,0,4.5,3.5,1.5,Education,5207cc5b935dfc0e0000005a,Education/EDUC115N/How_to_Learn_Math,E4BD2160B47D6C3CA4A6C16F2E7E5975,11-08-2013 17:39,Comment,FALSE,FALSE,0,51ffe94abd1a050e000000b0,89
0,0,0,5,3.5,2,Education,52153be4f32989160000001d,Education/EDUC115N/How_to_Learn_Math,AADE4CBD9D40955A3DE5A4AAA0A9520C,21-08-2013 22:15,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4.5,2.5,2.5,Education,51e4a0672862790a00000348,Education/EDUC115N/How_to_Learn_Math,A7FCE3E36290C561CDB6BF0BA0D02C00,16-07-2013 01:22,CommentThread,FALSE,FALSE,0,None,36
1,0,0,4.5,4,2,Education,51ffc7dacc1dac0a00000026,Education/EDUC115N/How_to_Learn_Math,0FEF8A791142D54DCE953681AFF3FEE5,05-08-2013 15:42,CommentThread,FALSE,FALSE,0,None,48
1,0,0,5,3.5,2,Education,5206cd5a935dfc0e00000007,Education/EDUC115N/How_to_Learn_Math,CAA6A075B62CFB255E96BEA734CF6F8F,10-08-2013 23:31,CommentThread,FALSE,FALSE,0,None,2
1,0,0,4,3.5,2,Education,51fb1f258d66ce0e00000089,Education/EDUC115N/How_to_Learn_Math,6EF2209776F9B0C151293F1D991ED7F8,02-08-2013 02:53,CommentThread,FALSE,FALSE,0,None,10
1,0,0,4,4,2.5,Education,521b6e432949830a00000007,Education/EDUC115N/How_to_Learn_Math,47DFA2F4800AF4CA2701E97A8142DFD8,26-08-2013 15:03,CommentThread,FALSE,FALSE,0,None,5
1,0,0,4,4,3.5,Education,522b2dce153b640a00000006,Education/EDUC115N/How_to_Learn_Math,6C95D878F1A6A512EF36ED19A08D01BF,07-09-2013 13:44,CommentThread,FALSE,FALSE,0,None,11
1,0,0,4,4,1.5,Education,522fc629e416410e00000002,Education/EDUC115N/How_to_Learn_Math,4FF9ED615D46366F9345711F57E0827C,11-09-2013 01:23,Comment,FALSE,FALSE,0,520d79c1d3941a0e00000003,11
1,0,0,5.5,4,2,Education,52143a884de8950a00000042,Education/EDUC115N/How_to_Learn_Math,70814F7F1414A71FFFEAD7F32ED9025B,21-08-2013 03:56,CommentThread,FALSE,FALSE,0,None,3
1,0,0,5,3.5,1.5,Education,5234ff7632de1e160000003e,Education/EDUC115N/How_to_Learn_Math,3618E171C44D9092A788D0498EFA1155,15-09-2013 00:29,Comment,FALSE,FALSE,0,52338d880d41400a0000000a,6
1,0,0,4.5,4,2,Education,51e5d0fee339d70e00000264,Education/EDUC115N/How_to_Learn_Math,678CB37AB46FA9A41FCD5F404E03A7EF,16-07-2013 23:02,Comment,FALSE,FALSE,0,51e56f0ce339d70e000000ea,396
1,0,0,4,3.5,2,Education,52117c8391fbf00a0000004c,Education/EDUC115N/How_to_Learn_Math,B7F8295EC7C0918C0A00023FBDD2A9CD,19-08-2013 02:01,Comment,FALSE,FALSE,0,520ed0ced59d511200000047,14
1,0,0,4,3,3,Education,523e343e2ef6e50a00000015,Education/EDUC115N/How_to_Learn_Math,7E8483B31BF1F7D8C66FB684B8363B39,22-09-2013 00:05,CommentThread,FALSE,FALSE,0,None,1
1,0,0,3.5,4,2,Education,52018b86ad4a410e00000087,Education/EDUC115N/How_to_Learn_Math,7C8BCB3637DAAF65F04E566557CFDECB,06-08-2013 23:49,Comment,FALSE,FALSE,0,51f292645678df160000001a,47
